"{""name"":""k8s-master-perfspec""}",2023-01-27T18:28:08.999769Z,system:node:k8s-node-1-perfspec,watch,configmaps,,kube-root-ca.crt,,/api/v1/namespaces/kube-flannel/configmaps?allowWatchBookmarks=true&fieldSelector=metadata.name%3Dkube-root-ca.crt&resourceVersion=6577579&timeout=7m14s&timeoutSeconds=434&watch=true,da945263-3293-4f79-aff1-56f80614d322,ResponseStarted,200,,,
"{""name"":""k8s-master-perfspec""}",2023-01-27T18:28:08.984262Z,system:node:k8s-master-perfspec,patch,events,,kube-apiserver-k8s-master-perfspec.173e3a651bd9d521,,/api/v1/namespaces/kube-system/events/kube-apiserver-k8s-master-perfspec.173e3a651bd9d521,18a88df4-e09f-44d7-9a30-5bda13e64eb2,ResponseComplete,200,,,
"{""name"":""k8s-master-perfspec""}",2023-01-27T18:28:09.019151Z,system:node:k8s-node-2-perfspec,list,csidrivers,,,,/apis/storage.k8s.io/v1/csidrivers?resourceVersion=6577334,78320f99-3113-4850-b85b-ddba2ff68c6d,ResponseComplete,200,,,
"{""name"":""k8s-master-perfspec""}",2023-01-27T18:28:09.036067Z,system:node:k8s-node-2-perfspec,list,configmaps,,kube-proxy,,/api/v1/namespaces/kube-system/configmaps?fieldSelector=metadata.name%3Dkube-proxy&resourceVersion=6577334,5cc5952d-2fbc-41a6-8b36-aed6ead355f1,ResponseComplete,200,,,
"{""name"":""k8s-master-perfspec""}",2023-01-27T18:28:09.064930Z,system:node:k8s-master-perfspec,list,configmaps,,kube-root-ca.crt,,/api/v1/namespaces/kube-flannel/configmaps?fieldSelector=metadata.name%3Dkube-root-ca.crt&resourceVersion=6577334,e748823a-b55e-4b08-856f-0182b61f48f2,ResponseComplete,200,,,
"{""name"":""k8s-master-perfspec""}",2023-01-27T18:28:09.097461Z,system:apiserver,get,priorityclasses,,system-node-critical,,/apis/scheduling.k8s.io/v1/priorityclasses/system-node-critical,b290b989-ee92-463f-a9e5-40ce991e553a,ResponseComplete,200,,,
"{""name"":""k8s-master-perfspec""}",2023-01-27T18:28:09.097557Z,system:apiserver,list,clusterroles,,,,/apis/rbac.authorization.k8s.io/v1/clusterroles,ad4a4290-eb03-482b-96f7-5b530422e90a,ResponseComplete,200,,,
"{""name"":""k8s-master-perfspec""}",2023-01-27T18:28:09.130605Z,system:apiserver,get,clusterroles,,system:aggregate-to-edit,,/apis/rbac.authorization.k8s.io/v1/clusterroles/system:aggregate-to-edit,b1f8c9c7-354d-4665-8134-6aae227a22fb,ResponseComplete,200,,,
"{""name"":""k8s-master-perfspec""}",2023-01-27T18:28:09.137511Z,system:apiserver,get,clusterroles,,cluster-admin,,/apis/rbac.authorization.k8s.io/v1/clusterroles/cluster-admin,c9d69094-a7e6-4392-a38b-a045da81878f,ResponseComplete,200,,,
"{""name"":""k8s-master-perfspec""}",2023-01-27T18:28:09.156171Z,system:node:k8s-node-2-perfspec,watch,runtimeclasses,,,,/apis/node.k8s.io/v1/runtimeclasses?allowWatchBookmarks=true&resourceVersion=6577579&timeout=7m56s&timeoutSeconds=476&watch=true,9361652a-3e52-4377-837c-875d9331b39a,ResponseStarted,200,,,
"{""name"":""k8s-master-perfspec""}",2023-01-27T18:28:09.159245Z,system:apiserver,get,clusterroles,,system:public-info-viewer,,/apis/rbac.authorization.k8s.io/v1/clusterroles/system:public-info-viewer,31cc4766-8263-48d4-9e05-0554b9b4f4cb,ResponseComplete,200,,,
"{""name"":""k8s-master-perfspec""}",2023-01-27T18:28:09.172831Z,system:apiserver,get,clusterroles,,system:aggregate-to-admin,,/apis/rbac.authorization.k8s.io/v1/clusterroles/system:aggregate-to-admin,9a27365a-d317-4cdf-be46-f128919dd87b,ResponseComplete,200,,,
"{""name"":""k8s-master-perfspec""}",2023-01-27T18:28:09.195990Z,system:apiserver,get,clusterroles,,system:heapster,,/apis/rbac.authorization.k8s.io/v1/clusterroles/system:heapster,550fd4b9-f950-41b7-bfd8-d1ab54beb59e,ResponseComplete,200,,,
"{""name"":""k8s-master-perfspec""}",2023-01-27T18:28:09.204681Z,system:apiserver,get,clusterroles,,system:node,,/apis/rbac.authorization.k8s.io/v1/clusterroles/system:node,236b6bde-98b7-4548-ab57-71f4b2639d39,ResponseComplete,200,,,
"{""name"":""k8s-master-perfspec""}",2023-01-27T18:28:09.214643Z,system:apiserver,get,clusterroles,,system:kube-controller-manager,,/apis/rbac.authorization.k8s.io/v1/clusterroles/system:kube-controller-manager,502a7f2c-2bac-4c95-b865-3838c6e61ea2,ResponseComplete,200,,,
"{""name"":""k8s-master-perfspec""}",2023-01-27T18:28:09.227087Z,system:apiserver,get,clusterroles,,system:persistent-volume-provisioner,,/apis/rbac.authorization.k8s.io/v1/clusterroles/system:persistent-volume-provisioner,082d419b-e143-400c-baa2-5e2423b4071a,ResponseComplete,200,,,
"{""name"":""k8s-master-perfspec""}",2023-01-27T18:28:09.234796Z,system:node:k8s-node-2-perfspec,watch,configmaps,,kube-root-ca.crt,,/api/v1/namespaces/kube-system/configmaps?allowWatchBookmarks=true&fieldSelector=metadata.name%3Dkube-root-ca.crt&resourceVersion=6577579&timeout=6m4s&timeoutSeconds=364&watch=true,92a773b4-905b-42f6-9a58-498375e50511,ResponseStarted,200,,,
"{""name"":""k8s-master-perfspec""}",2023-01-27T18:28:09.238452Z,system:apiserver,get,clusterroles,,system:certificates.k8s.io:kube-apiserver-client-approver,,/apis/rbac.authorization.k8s.io/v1/clusterroles/system:certificates.k8s.io:kube-apiserver-client-approver,5ee7636e-4928-405d-bfcf-24dd1aa9573a,ResponseComplete,200,,,
"{""name"":""k8s-master-perfspec""}",2023-01-27T18:28:09.242090Z,system:serviceaccount:kube-system:coredns,list,endpointslices,,,,/apis/discovery.k8s.io/v1/endpointslices?resourceVersion=6577334,13b1987d-ea00-4c1b-b53e-127d03fe0840,ResponseComplete,200,,,
"{""name"":""k8s-master-perfspec""}",2023-01-27T18:28:09.244522Z,system:apiserver,get,clusterroles,,system:kube-scheduler,,/apis/rbac.authorization.k8s.io/v1/clusterroles/system:kube-scheduler,4e12a1e5-a5ab-40da-bbed-c83936d55500,ResponseComplete,200,,,
"{""name"":""k8s-master-perfspec""}",2023-01-27T18:28:09.250519Z,system:apiserver,get,clusterroles,,system:controller:daemon-set-controller,,/apis/rbac.authorization.k8s.io/v1/clusterroles/system:controller:daemon-set-controller,9708aad4-dd23-4e68-bcfe-01e9adf9fa74,ResponseComplete,200,,,
